system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,pop14,pop15,pop16,pop17,pop18,pop19,.geo
0000a729f6df5f88baf2,MAR,MAR.11_1,Morocco,Rabat - SalÃ© - Zemmour - Zaer,,0.0,0.0,0.0,0.0,0.0,0.0,
0000f812f55fcc62db10,MAR,MAR.1_1,Morocco,Chaouia - Ouardigha,,0.0,0.0,0.0,0.0,0.0,0.0,
000072342323ae199fe8,MAR,MAR.13_1,Morocco,Tadla - Azilal,,0.0,0.0,0.0,0.0,0.0,0.0,
00008b899c1371d90055,MAR,MAR.12_1,Morocco,Souss - Massa - DraÃ¢,,0.0,0.0,0.0,0.0,0.0,0.0,
0000c9f79b241823157f,MAR,MAR.8_1,Morocco,Marrakech - Tensift - Al Haouz,,0.0,0.0,0.0,0.0,0.0,0.0,
00004e3193531c4657dd,MAR,MAR.5_1,Morocco,Grand Casablanca,,0.0,0.0,0.0,0.0,0.0,0.0,
0000716943d026c6a28c,MAR,MAR.2_1,Morocco,Doukkala - Abda,,0.0,0.0,0.0,0.0,0.0,0.0,
0000c505d46fa3ffd8a0,MRT,MRT.1_1,Mauritania,Adrar,,21451.959106541777,22091.009256875328,22732.73428971129,23384.200873233403,24044.820818337015,24724.10373653635,
00007846c1adc2533a38,MRT,MRT.7_1,Mauritania,Hodh ech Chargui,Eastern Hodh|Hodh Charghi|Hodh Oriental,9754.91456834394,10045.511785615878,10337.325360338582,10633.568740014885,10933.974455623069,11242.866841715699,
00007963755b337d8340,MLI,MLI.9_1,Mali,Timbuktu,Timbouctou|Tombouctou|TimbuctÂ|Timbuctu|Tombuktu|TombuctÃº|Tomboucto,99387.1663098758,102329.80210960774,105434.71280422359,108657.99656927933,111987.97230215133,115419.99978208859,
00000cc9f86a5150fd8e,MLI,MLI.4_1,Mali,Kidal,,0.0,0.0,0.0,0.0,0.0,0.0,
0000cbe5ae5b7597717f,MLI,MLI.2_1,Mali,Gao,,101265.89883399168,104264.15977918978,107427.76312923884,110711.97717601486,114104.90000705582,117601.80368670938,
00001585d27a850541e6,BFA,BFA.12_1,Burkina Faso,Sahel,,75204.04759367998,77480.80669963585,79789.17711231134,82145.69248179588,84551.26653156786,87027.28598552551,
0000c770f163a3ab2a9e,MLI,MLI.6_1,Mali,Mopti,,274480.8965049155,282607.6732547199,291182.61006668484,300084.4617882893,309280.9683236511,318759.31461822847,
0000046e2cf5fd905b55,BFA,BFA.10_1,Burkina Faso,Nord,,201482.08593061648,207581.83971394182,213766.28457731951,220079.71646514005,226524.58336948973,233158.18329328438,
0000f2e9059432203744,BFA,BFA.4_1,Burkina Faso,Centre-Nord,,252519.05059502673,260163.9190065489,267914.9314012529,275827.60422749276,283905.0055724893,292218.94746490096,
0000b4e0282372ebaf08,BFA,BFA.8_1,Burkina Faso,Est,,228875.36109464229,235804.43046223617,242829.70541280968,250001.50431690502,257322.6079928107,264858.104614813,
0000c9a94e51cd4db13e,BFA,BFA.11_1,Burkina Faso,Plateau-Central,,133247.13966760546,137281.11986266496,141371.1092265922,145546.4022143098,149808.61776849587,154195.6490594591,
00002cdc08b8bbaa4fba,BFA,BFA.3_1,Burkina Faso,Centre-Est,,285319.1801877706,293956.619028446,302713.9244942962,311653.8444799836,320779.8497663116,330173.0889649559,
00003de32091289a3c2f,BFA,BFA.7_1,Burkina Faso,Centre,,2653882.3295167196,2734227.084266956,2815687.3732304885,2898846.6538626766,2983737.1706262096,3071113.6415234734,
0000d565377a34d68200,BFA,BFA.6_1,Burkina Faso,Centre-Sud,,95222.80112243335,98105.09195120983,101027.38242921041,104010.60329755639,107055.90867738985,110190.37960686602,
000096cf0d6569f37a73,GHA,GHA.7_1,Ghana,Upper East,,320142.97413252044,327572.14803373907,335022.1559170619,342551.4031593402,350152.06867265137,357921.38202872785,
00004f4af390e756511e,TGO,TGO.5_1,Togo,Savanes,RÃ©gion des Savanes,159518.26026074067,163722.19528221354,167900.28339603802,172117.8492757842,176382.99574771457,180753.83492977466,
00004a18528299f30e7b,GHA,GHA.6_1,Ghana,Northern,,905156.6081779496,926159.8761159551,947222.0787557743,968508.283323059,989996.3517889241,1011961.1710951424,
0000f8925c5c9e5607e8,BFA,BFA.5_1,Burkina Faso,Centre-Ouest,,291258.37659184675,300076.0557236003,309016.16254606354,318142.7303691125,327459.2979599318,337048.6941379649,
0000febc2c03e8095cc1,GHA,GHA.8_1,Ghana,Upper West,,131326.9820980675,134374.35517122017,137430.28278133806,140518.7137728232,143636.43635300305,146823.3328710019,
0000f1464e81665a2322,BFA,BFA.1_1,Burkina Faso,Boucle du Mouhoun,,292747.9420557942,301610.7169216718,310596.54560292425,319769.7888911894,329134.00365179643,338772.44231075444,
00006d18bde90d5e3bf7,BFA,BFA.9_1,Burkina Faso,Haut-Bassins,,742927.6560748687,765419.3515590954,788223.34820694,811502.9689161183,835267.2382114673,859727.426725792,
0000d59a255e4eaba06b,BFA,BFA.13_1,Burkina Faso,Sud-Ouest,,79719.73635831967,82133.0808713557,84579.9285648716,87077.80482673089,89627.67756698169,92252.2180013433,
0000dc98ea3cd42597eb,BFA,BFA.2_1,Burkina Faso,Cascades,,155237.2404861361,159936.9204646154,164701.85706413529,169566.17629249906,174531.76380128958,179642.76397682223,
0000cd6763c3938e8104,MLI,MLI.8_1,Mali,Sikasso,,847625.398607408,872721.5666591957,899201.681359627,926691.3311769522,955090.8947810949,984360.7973210667,
0000354d7484d6713067,MLI,MLI.7_1,Mali,SÃ©gou,Segou,556630.70608048,573111.319259841,590500.7740197387,608553.1925024103,627203.1531788644,646424.6678912113,
0000a50735eb481f8af5,MLI,MLI.5_1,Mali,Koulikoro,,1087133.7173368984,1119321.3600124575,1153284.0257244438,1188541.5000205832,1224966.010664486,1262506.8011991598,
0000b1b6c0305f4229d0,CIV,CIV.10_1,CÃ´te d'Ivoire,Savanes,,631747.432221936,647708.7913205872,664280.6528719235,681356.3759906106,698903.7215498444,716902.9740479902,
000066dca0376bf6dc20,MLI,MLI.1_1,Mali,Bamako,,2423394.149653855,2495145.530102475,2570853.7195196426,2649448.243429231,2730644.277174333,2814328.676530561,
000098dbce621d2ac3b1,MLI,MLI.3_1,Mali,Kayes,,361093.83530095185,371785.048337012,383065.6956602173,394776.346255413,406874.5687362903,419343.5508091226,
00004a31ab78db81c6cb,GIN,GIN.4_1,Guinea,Kankan,,831103.5058380195,850741.9281611906,873443.9552822718,897821.5997157056,923504.7288853197,949922.5509460566,
0000e6469980eacff98f,GIN,GIN.3_1,Guinea,Faranah,,317653.89282143785,325159.80548578006,333836.6167926643,343153.8458219737,352970.0281319759,363067.01045897364,
0000c5307888e2131c81,MRT,MRT.8_1,Mauritania,Hodh el Gharbi,Hodh Occidental|Western Hodh,4747.303981681391,4888.725345954259,5030.738659908384,5174.907772413762,5321.102517619887,5471.427366098547,
00005d7bcce6b53f4b93,MRT,MRT.2_1,Mauritania,Assaba,AÃ§aba|el-`AÃ§Ã¢ba,20875.297729943944,21497.169237637776,22121.643722913843,22755.59789113767,23398.45936461944,24059.48212202279,
0000316580ec4436d09e,MRT,MRT.11_1,Mauritania,Tagant,,695.7862256137214,716.5135768952617,737.3276869847623,758.4577606070266,779.8847200695017,801.917006045399,
0000d6a4dcd131de9ae3,MRT,MRT.3_1,Mauritania,Brakna,,30758.118386848266,31674.397412063183,32594.511721146348,33528.59360157318,34475.79969958942,35449.76502892843,
0000473da798f9bf22a0,MRT,MRT.5_1,Mauritania,Gorgol,,43244.80116084241,44533.05630554574,45826.703720548496,47139.9890353065,48471.7265249622,49841.086525306724,
0000070ae703dd871c86,SEN,SEN.9_1,Senegal,Matam,,95904.85908497834,98621.85877102174,101416.73109240542,104284.30735682287,107213.48084512429,110224.92996571057,
0000f4afb55637b944c2,MRT,MRT.13_1,Mauritania,Trarza,,27600.784685557283,28422.993011375962,29248.64964881358,30086.843051764394,30936.81557460211,31810.800363939517,
00000a97e329c2941d51,MRT,MRT.9_1,Mauritania,Inchiri,,1963.852978301919,2022.3558187550384,2081.103535489352,2140.7430576402876,2201.2205385205884,2263.406550315245,
0000bcf234cd9889cc82,SEN,SEN.10_1,Senegal,Saint-Louis,Fleuve|VallÃ©e du Fleuve,183943.3151375535,189154.46731245765,194514.9730642943,200014.92138398005,205633.01039970428,211408.9022632583,
00008631ba6de554c318,SEN,SEN.8_1,Senegal,Louga,,129274.90481449799,132937.28312511367,136704.62981392047,140569.977744849,144518.35562161534,148577.63689403367,
0000df7f6d5b15f9a08d,MRT,MRT.10_1,Mauritania,Nouakchott,,1069243.8039268525,1101096.3918540115,1133082.305670636,1165553.7738681238,1198481.4789575431,1232339.4146267567,
0000ffc9a295e5145dce,MRT,MRT.4_1,Mauritania,Dakhlet Nouadhibou,Dakhlet NouÃ¢dhibou|Baie du LÃ©vrier|LÃ©vrier Bay,128473.86287157879,132301.07701897956,136144.31079824286,140045.88585263066,144002.27957009795,148070.4441629586,
00000bff205a417f3641,SEN,SEN.13_1,Senegal,ThiÃ¨s,,1052462.8243864905,1082279.2611208311,1112950.2745103347,1144419.1431707311,1176563.9816283798,1209611.7153634643,
0000d4c4e2b53225c3b7,SEN,SEN.1_1,Senegal,Dakar,Cap Vert|Dacar,3540546.2388321143,3640850.468574039,3744029.5439626216,3849892.6509440243,3958029.7597003733,4069204.260750146,
00001a20b679ae705ff1,SEN,SEN.2_1,Senegal,Diourbel,,746613.26170853,767764.9324060738,789522.8366438467,811846.7364797952,834650.1668072583,858094.1077276631,
0000c9c06988cd757bb4,SEN,SEN.3_1,Senegal,Fatick,,174971.96922140228,179928.95252733285,185028.0092222672,190259.7093745426,195603.78952156223,201097.9760295938,
00009258428b84a4bbb3,GMB,GMB.4_1,Gambia,North Bank,,43987.61963882043,45334.607887793165,46705.25031100724,48107.47086838141,49540.74747278773,51016.72602379735,
0000560729acf5d2db25,GMB,GMB.6_1,Gambia,Western,,662693.2145844584,682986.4510135617,703636.0177381475,724761.3188502125,746354.5004086727,768591.018577617,
0000d8668f8188311ce7,GMB,GMB.1_1,Gambia,Banjul,,350780.0833659914,361521.8006639917,372452.13249430293,383634.28242748074,395064.09317634976,406834.43807398336,
0000c982ccb3ecd976f5,SEN,SEN.14_1,Senegal,Ziguinchor,,299100.91627405485,307574.49210086354,316290.9312903063,325234.1141107718,334369.4017556134,343761.28450153396,
0000ef2ad336db8398c5,GNB,GNB.5_1,Guinea-Bissau,Cacheu,,51794.88703993514,53178.3822796461,54558.67827002195,55953.529909629826,57362.367380053205,58806.677554726324,
0000a00d73b30de79350,GNB,GNB.4_1,Guinea-Bissau,Bolama,Bolama-Bijagcs,7305.355770393175,7500.489412154445,7695.171819133779,7891.9072124629365,8090.615222699106,8294.326443473572,
0000a1c738441a486659,GNB,GNB.9_1,Guinea-Bissau,Tombali,,11866.093319012612,12183.048998597873,12499.27173728371,12818.82914280496,13141.590671032485,13472.478916836471,
00004486e2afb34a4d63,GNB,GNB.8_1,Guinea-Bissau,Quinara,Buba,9470.98338654022,9723.96319168043,9976.357996273786,10231.414382345743,10489.028155427868,10753.128309923339,
0000092a7173ace73203,GIN,GIN.1_1,Guinea,BokÃ©,,454263.28142707347,464997.1887896678,477405.60736821714,490729.8866506056,504767.71840360377,519207.11673251784,
00008ea2bf0104e36476,GIN,GIN.5_1,Guinea,Kindia,,907744.9503207417,929194.2830110353,953989.7215507792,980615.2896104188,1008666.7223506112,1037520.5933029973,
00005089229e88ca61b1,GNB,GNB.6_1,Guinea-Bissau,GabÃº,,55024.425499963,56494.18506692829,57960.54590351222,59442.36996980984,60939.05191783977,62473.4183803776,
0000d29d932816658073,GNB,GNB.1_1,Guinea-Bissau,BafatÃ¡,,60312.61156677788,61923.6240771946,63530.91121831119,65155.14770072622,66795.66999878596,68477.49852521595,
0000ef286282c2244d97,GNB,GNB.7_1,Guinea-Bissau,Oio,,57850.45452710956,59395.70026519825,60937.37271567893,62495.30258020299,64068.853420387364,65682.02423430371,
00003618694a9df5c034,SEN,SEN.7_1,Senegal,Kolda,,162629.62290565448,167236.99011326313,171976.4036707244,176839.1033331858,181806.2570222948,186912.93087579263,
000015736031466a909e,SEN,SEN.12_1,Senegal,Tambacounda,SÃ©nÃ©gal Oriental,207032.6735767579,212897.94166094,218931.31572062502,225121.6379459535,231444.9319316599,237945.83677339903,
0000b801f0cec9cc20a1,SEN,SEN.11_1,Senegal,SÃ©dhiou,,128902.16428916308,132553.98280227877,136310.46703649807,140164.6699441922,144101.66339607147,148149.24047395677,
0000602f33c867e3b9b7,GNB,GNB.3_1,Guinea-Bissau,Bissau,,503446.2174997735,516893.7889719778,530310.2637458009,543868.2194064591,557562.1173197182,571600.8098605134,
00008e0ccc9344e532ea,GNB,GNB.2_1,Guinea-Bissau,Biombo,,77130.91478876525,79191.16164985368,81246.6443142917,83323.80268080441,85421.78819815224,87572.59827570681,
0000bbc6b305f2c6909a,GMB,GMB.2_1,Gambia,Lower River,Central|South Bank,21490.850674840967,22148.95144335145,22818.60784726301,23503.692108981624,24203.949528645964,24925.070072769195,
00004159c410485e6ec8,SEN,SEN.5_1,Senegal,Kaolack,,401855.676820392,413240.3185621408,424951.2573801828,436966.836434686,449240.51725230756,461858.9456100372,
0000106e943de78c023c,GMB,GMB.3_1,Gambia,Maccarthy Island,Central River|Jangjangbureh|Janjanbureh|Janjangburreh,49783.29369363644,51307.776104053584,52859.02700306302,54446.01634666996,56068.15412574868,57738.62107840185,
00003e1c753980ca870d,SEN,SEN.4_1,Senegal,Kaffrine,,62150.29845141417,63911.02614541487,65722.21851423051,67580.52603239164,69478.75108846396,71430.29414270361,
00006ba1e01395c37849,GMB,GMB.5_1,Gambia,Upper River,,92719.35217634756,95558.54726891177,98447.60848681841,101403.2326502496,104424.31675876514,107535.40744039079,
0000907166da06af5667,SEN,SEN.6_1,Senegal,KÃ©dougou,SÃ©nÃ©gal Oriental,24064.003486898233,24745.74047648145,25447.016907402016,26166.535875307356,26901.51053361844,27657.129412888036,
0000b2f76e1579347564,MRT,MRT.6_1,Mauritania,Guidimaka,Guidimagha|Guidimakha,49798.89889456204,51282.389773735704,52772.17055560282,54284.604742408235,55818.32202642191,57395.372017274516,
0000ab37cc2d64c1717f,GIN,GIN.6_1,Guinea,LabÃ©,,288690.6024887223,295512.1491781893,303397.8709212038,311865.6348172556,320786.871184043,329963.3086677397,
0000772822dfacd7dde6,GIN,GIN.7_1,Guinea,Mamou,,219831.79239747513,225026.25602996937,231031.06647462162,237479.08971757165,244272.4226630388,251260.08586536298,
000006909bc1d595410e,SLE,SLE.2_1,Sierra Leone,Northern,,654127.5943376736,668705.1941029609,683320.4116849334,698186.4490178298,713254.4262407931,728647.59465147,
000013d321e7152cce44,SLE,SLE.1_1,Sierra Leone,Eastern,,666563.9574306692,681418.9935310573,696312.3654643852,711461.3108975051,726816.0340440065,742502.1426802552,
00003a75c5ae36e696e5,GIN,GIN.2_1,Guinea,Conakry,,2057860.6544859477,2106486.388798338,2162697.8358183852,2223058.228581323,2286651.089416598,2352063.0892645456,
0000c91c3d31d65c6762,SLE,SLE.3_1,Sierra Leone,Southern,,486590.25294694514,497434.1805948161,508306.0679261033,519364.52382709447,530573.1901671484,542023.7563586402,
0000386c909e82a8650c,SLE,SLE.4_1,Sierra Leone,Western,,1357879.5370933784,1388140.618908537,1418479.7250605447,1449339.46976167,1480618.3919532448,1512572.3602568673,
00001e9742320052d8b8,GIN,GIN.8_1,Guinea,NzÃ©rÃ©korÃ©,,756144.8238668907,774012.0252961337,794666.3693477868,816845.1286810411,840211.5732818271,864246.4326738665,
00006549045a637e2fb7,LBR,LBR.3_1,Liberia,Gbapolu,Gbarpolu,0.0,0.0,0.0,0.0,0.0,0.0,
00003ae2d4bf0b55f62e,LBR,LBR.4_1,Liberia,Grand Cape Mount,,10028.050274988544,10288.752793780062,10550.699240894728,10814.750951305785,11081.860393985025,11355.568033501058,
0000a557ff1c1c7c3b20,LBR,LBR.1_1,Liberia,Bomi,,80206.90705669808,82296.52283814273,84396.16771123788,86512.44862043347,88653.1864762762,90846.89657647719,
00009f930a0069bec042,LBR,LBR.11_1,Liberia,Montserrado,,1331296.2658537235,1365980.282342615,1400830.7644496933,1435957.3760497305,1471489.9307672146,1507901.7333401851,
00002071b993cf1abaa5,LBR,LBR.9_1,Liberia,Margibi,,277171.79564925964,284392.90140708594,291648.6647952376,298961.9174965881,306359.6863084766,313940.51182484184,
0000efc0e6b1324328e1,CIV,CIV.2_1,CÃ´te d'Ivoire,Bas-Sassandra,,1058070.6663734112,1084803.0483298746,1112557.891576889,1141156.6007410309,1170545.1837008619,1200690.620549782,
0000aa958ecd3715c755,LBR,LBR.10_1,Liberia,Maryland,,95138.83826233758,97617.47124854334,100108.00218087091,102618.26747699681,105157.54373656513,107759.65407292919,
0000cd72e9ef91220391,LBR,LBR.7_1,Liberia,GrandKru,Grand Kru,119.37256792198698,122.48255945458546,125.60747736280905,128.7571548138569,131.94323173015022,135.2081476525649,
00007d6ec3b1bbe8f4d4,LBR,LBR.14_1,Liberia,River Gee,,18621.75830489757,19106.907545282786,19594.385254966215,20085.725378185773,20582.743707511847,21092.06068252135,
0000f40ba36f9387ba73,LBR,LBR.15_1,Liberia,Sinoe,,19817.136986462185,20333.429207539295,20852.199368362322,21375.07988100647,21904.003098447385,22446.014443349293,
00008b191d54f6a664e1,LBR,LBR.5_1,Liberia,GrandBassa,Grand Bassa,78536.64223820534,80582.74291788109,82638.66383885733,84710.87435962283,86807.03252455394,88955.05981592207,
0000defcf5b9a720b1a9,LBR,LBR.13_1,Liberia,River Cess,Rivercess,12827.886017143592,13162.088569613694,13497.89512414653,13836.362361939642,14178.741119769184,14529.591989758577,
00006c59a95551c057d6,LBR,LBR.6_1,Liberia,GrandGedeh,Grand Gedeh,71979.14322614548,73854.40259146056,75738.66224676746,77637.85138469996,79558.98863322989,81527.66414127982,
000063949a259c126e3a,CIV,CIV.8_1,CÃ´te d'Ivoire,Montagnes,,1022868.3725389299,1048711.357816631,1075542.7902287648,1103190.015301516,1131600.836645726,1160743.3313720422,
0000f7ee77724941fe4b,LBR,LBR.12_1,Liberia,Nimba,,193890.64275060216,198942.00265426427,204017.66151826974,209133.56384104482,214308.60731999,219611.70821621642,
0000c27beff12c9248fa,LBR,LBR.2_1,Liberia,Bong,,142152.6469530039,145856.12369019314,149577.37522979386,153328.11121971963,157122.19284943602,161010.15847283014,
000054bf1264cdd7cbb3,LBR,LBR.8_1,Liberia,Lofa,,135253.31492651984,138777.0396632127,142317.68381626756,145886.38510932366,149496.33085811842,153195.60441025085,
0000b8870bad030fd0ba,CIV,CIV.4_1,CÃ´te d'Ivoire,DenguÃ©lÃ©,,84237.09676383536,86365.53568351411,88575.40320534556,90852.46948709775,93192.43329910043,95592.66502873572,
0000a50fa2869366876b,CIV,CIV.12_1,CÃ´te d'Ivoire,Woroba,,215844.29745400551,221297.64917661145,226959.5816736507,232793.66163213053,238788.87464074057,244938.48437462084,
0000b9090754a59a1575,CIV,CIV.9_1,CÃ´te d'Ivoire,Sassandra-MarahouÃ©,,1053193.639492036,1079802.7990385715,1107429.7104902717,1135896.6006375803,1165149.7256103354,1195156.216091937,
0000b2e1df0c1568c2c8,CIV,CIV.11_1,CÃ´te d'Ivoire,VallÃ©e du Bandama,,659487.0139580662,676149.0925303274,693448.4652717168,711273.8144534867,729591.4868296845,748380.9003481407,
0000656b0e363a060add,CIV,CIV.6_1,CÃ´te d'Ivoire,Lacs,,421702.6657443674,432357.07258203527,443418.9910826569,454817.2401894391,466530.3006559729,478545.0114852691,
0000701e3d5d38823afb,CIV,CIV.13_1,CÃ´te d'Ivoire,Yamoussoukro,,211273.34723108675,216611.21293173044,222153.2422767632,227863.77350408759,233732.02545523937,239751.40446118225,
000092c509a76a18ea90,CIV,CIV.7_1,CÃ´te d'Ivoire,Lagunes,,609782.33781509,625188.6172561882,641184.1588355625,657666.0346972253,674603.1279964785,691976.4079228288,
00006963ce9fa7537179,CIV,CIV.5_1,CÃ´te d'Ivoire,GÃ´h-Djiboua,,748257.0728881912,767161.9457317617,786789.8955415341,807014.6206985359,827797.9380717054,849116.4951665872,
00001d89e5cdde269603,CIV,CIV.1_1,CÃ´te d'Ivoire,Abidjan,,4765281.548217044,4885677.392091771,5010678.157806803,5139479.492398383,5271838.22628736,5407605.638906757,
0000a66c4948401503de,CIV,CIV.3_1,CÃ´te d'Ivoire,ComoÃ©,,529884.4548488129,543271.9180782143,557171.3558491897,571493.3568578645,586210.8835759093,601307.4278372513,
000026df4ecb8fbc35c3,GHA,GHA.10_1,Ghana,Western,,1484975.3950601453,1519432.8009048505,1553986.9390644855,1588908.5930449953,1624161.4406688,1660196.4376110658,
0000c35f47912db7c5b6,GHA,GHA.2_1,Ghana,Brong Ahafo,,1369901.5806022189,1401688.7420025978,1433565.1096477434,1465780.495335514,1498301.392519243,1531543.822583049,
0000950f91de922668c8,CIV,CIV.14_1,CÃ´te d'Ivoire,Zanzan,,216119.08731481008,221579.3494977321,227248.4439349876,233089.89635871336,239092.6787273253,245250.05135905003,
00008053294388014a85,GHA,GHA.9_1,Ghana,Volta,,1190867.8753686382,1218501.439117899,1246212.4934922415,1274218.2553665156,1302489.6143524786,1331388.2374688091,
00007dd09fb93783d97c,GHA,GHA.1_1,Ghana,Ashanti,,4465566.612054324,4569185.455011272,4673095.0676637,4778109.788317577,4884120.393958933,4992483.027711579,
0000cc7e8b9a4f17a1d4,GHA,GHA.4_1,Ghana,Eastern,,1674058.187841618,1712902.9722866097,1751856.7609048889,1791224.8340318382,1830966.2459950196,1871589.389717289,
0000f7f5c50752361d6c,GHA,GHA.3_1,Ghana,Central,,1871105.0873385775,1914522.1407717764,1958061.0288372496,2002062.965234482,2046482.1847344327,2091886.9212219764,
00009a7340ea9f9a76f8,GHA,GHA.5_1,Ghana,Greater Accra,,4363521.839432145,4464772.839268866,4566307.964265527,4668922.943908967,4772511.051120077,4878397.439127998,
00000c7405ce08e51702,TGO,TGO.3_1,Togo,Maritime,RÃ©gion Maritime,2838777.398139906,2913590.076317942,2987942.0369260344,3062996.2071654997,3138896.8967145244,3216678.3968559117,
0000e3df791696cbba8c,BEN,BEN.8_1,Benin,Littoral,,705787.7980040909,725654.0827834838,745926.5344682148,766679.1016434421,787890.6100495136,809688.971661415,
0000a8eddbe2b4857417,BEN,BEN.3_1,Benin,Atlantique,,1072882.677042114,1103081.828767605,1133898.4032299772,1165444.811216979,1197688.8652894024,1230825.0070956657,
0000888616bbacfa4bbc,BEN,BEN.9_1,Benin,Mono,,377052.49940768396,387665.5436790552,398495.5303853479,409581.982966595,420913.59425626905,432558.7094305154,
0000bf8d2448e9ed0d55,TGO,TGO.4_1,Togo,Plateaux,RÃ©gion des Plateaux,628769.0960062139,645339.628274428,661808.1121795624,678432.1312159467,695243.6500623171,712471.7576621653,
0000ef6418c19db6364a,BEN,BEN.7_1,Benin,Kouffo,Couffo,605630.3356443875,622677.3980412798,640072.97933178,657880.537976015,676081.905536337,694786.8444812469,
00004d0b034b83cbcc40,BEN,BEN.10_1,Benin,OuÃ©mÃ©,,1116567.3265370056,1147996.0438431303,1180067.3100880987,1212898.116924119,1246454.967363527,1280940.2241338221,
