system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,sum,.geo
0000f8c9d84d25b54090,SHN,SHN.3_1,Saint Helena,Tristan da Cunha,TristÃ£o da Cunha,335.7713547173668,
0000b227cf6e6027fead,SHN,SHN.2_1,Saint Helena,Saint Helena,,1304.9450991153717,
0000425a24df98abc728,SHN,SHN.1_1,Saint Helena,Ascension,AscensÃ£o,10.367273551576279,
0000a8f54daf9a729964,ESH,ESH.4_1,Western Sahara,Oued el Dahab,Ed Dakhla|Oued Eddahab,45236.800692674,
0000d317156b6f784739,ESH,ESH.1_1,Western Sahara,Boujdour,Bojador,12291.40778906439,
000091ca6c992b3e1c2d,MRT,MRT.12_1,Mauritania,Tiris Zemmour,,11354.580057717305,
00006f1c03981054c396,ESH,ESH.3_1,Western Sahara,Laayoune,El aaiÃºn,5079.7393548526015,
00001668573b47a8d958,ESH,ESH.2_1,Western Sahara,Es Semara,Smara,36632.898556895816,
00001b116635795d76c7,MAR,MAR.6_1,Morocco,Guelmim - Es-Semara,,71004.59687800174,
0000abdb4116f29564f9,MAR,MAR.7_1,Morocco,LaÃ¢youne - Boujdour - Sakia El Hamra,,1793.8156838585348,
0000652dc562a34887d3,MAR,MAR.4_1,Morocco,Gharb - Chrarda - BÃ©ni Hssen,,85.18815379914116,
00004938b3256d63ce7f,MAR,MAR.14_1,Morocco,Tanger - TÃ©touan,,29612.337568798368,
0000c0944762609b6915,MAR,MAR.15_1,Morocco,Taza - Al Hoceima - Taounate,,73801.53282777326,
0000aa73af7914844178,ESP,ESP.7_1,Spain,Ceuta y Melilla,,0.0,
00009e5e45df96a30c31,MAR,MAR.10_1,Morocco,Oriental,,66339.70218504479,
0000ef5e7eb6970c1d28,DZA,DZA.48_1,Algeria,Tlemcen,Tilimsene|Tlemsane|Tilimsen|TremecÃ©m,1732.6404036241136,
0000ea67a1b3507c6e05,DZA,DZA.3_1,Algeria,AÃ¯n TÃ©mouchent,Ain Tamouchent,0.0,
00008aa0ec11f4fc2104,DZA,DZA.30_1,Algeria,Mostaganem,Mostaghanem|Mestghanem,0.0,
000051bbf06319774ff4,DZA,DZA.27_1,Algeria,Mascara,Mouaskar,1038.0756559016659,
00005919d4077991ae9e,DZA,DZA.32_1,Algeria,Oran,OrÃ¡n|Orano|OrÃ£o|Ouahran|Ouahrane|Wahran,0.0,
0000989a3da7d2f3120e,DZA,DZA.38_1,Algeria,Sidi Bel AbbÃ¨s,Sidi-Bel-Abbes,3286.36549045911,
000067f888be35444821,DZA,DZA.36_1,Algeria,SaÃ¯da,,8508.886210062408,
0000c49864d7ec32e52f,DZA,DZA.17_1,Algeria,El Bayadh,El Bayad|El Beyyadh|GÃ©ryville,26045.817129353098,
0000ec4eb93ae14a530a,DZA,DZA.31_1,Algeria,NaÃ¢ma,Naama,8400.346170838733,
0000862acb383ef8dde0,DZA,DZA.7_1,Algeria,BÃ©char,Colomb-BÃ©char|Bechar,6359.51983224878,
0000f4cd148d34f8bc9e,DZA,DZA.1_1,Algeria,Adrar,DuperrÃ©,19381.067179043326,
000075d5221b5f06f09d,MAR,MAR.9_1,Morocco,MeknÃ¨s - Tafilalet,,182502.35981823693,
000039ec14680d41579b,DZA,DZA.44_1,Algeria,Tindouf,Tiaret,3126.717766831172,
000025bab4da20c10534,MAR,MAR.3_1,Morocco,FÃ¨s - Boulemane,,29486.53288045069,
0000a729f6df5f88baf2,MAR,MAR.11_1,Morocco,Rabat - SalÃ© - Zemmour - Zaer,,37556.392693695714,
0000f812f55fcc62db10,MAR,MAR.1_1,Morocco,Chaouia - Ouardigha,,30202.946263251357,
000072342323ae199fe8,MAR,MAR.13_1,Morocco,Tadla - Azilal,,123613.52944969866,
00008b899c1371d90055,MAR,MAR.12_1,Morocco,Souss - Massa - DraÃ¢,,646580.0680651614,
0000c9f79b241823157f,MAR,MAR.8_1,Morocco,Marrakech - Tensift - Al Haouz,,161805.52839878632,
00004e3193531c4657dd,MAR,MAR.5_1,Morocco,Grand Casablanca,,0.0,
0000716943d026c6a28c,MAR,MAR.2_1,Morocco,Doukkala - Abda,,10672.362423513452,
0000c505d46fa3ffd8a0,MRT,MRT.1_1,Mauritania,Adrar,,56863.91403416145,
00007846c1adc2533a38,MRT,MRT.7_1,Mauritania,Hodh ech Chargui,Eastern Hodh|Hodh Charghi|Hodh Oriental,1451559.8573891409,
00007963755b337d8340,MLI,MLI.9_1,Mali,Timbuktu,Timbouctou|Tombouctou|TimbuctÂ|Timbuctu|Tombuktu|TombuctÃº|Tomboucto,3171711.6099778195,
00000cc9f86a5150fd8e,MLI,MLI.4_1,Mali,Kidal,,230832.0256788209,
0000cbe5ae5b7597717f,MLI,MLI.2_1,Mali,Gao,,3629151.6848653606,
00001585d27a850541e6,BFA,BFA.12_1,Burkina Faso,Sahel,,1139001.3801035723,
0000c770f163a3ab2a9e,MLI,MLI.6_1,Mali,Mopti,,4163994.6433062362,
0000046e2cf5fd905b55,BFA,BFA.10_1,Burkina Faso,Nord,,1991389.6031671788,
0000f2e9059432203744,BFA,BFA.4_1,Burkina Faso,Centre-Nord,,1216595.8148814286,
0000b4e0282372ebaf08,BFA,BFA.8_1,Burkina Faso,Est,,1402516.2523728705,
0000c9a94e51cd4db13e,BFA,BFA.11_1,Burkina Faso,Plateau-Central,,639374.2953749913,
00002cdc08b8bbaa4fba,BFA,BFA.3_1,Burkina Faso,Centre-Est,,1059730.2923254496,
00003de32091289a3c2f,BFA,BFA.7_1,Burkina Faso,Centre,,73957.16292587883,
0000d565377a34d68200,BFA,BFA.6_1,Burkina Faso,Centre-Sud,,646112.6495175159,
000096cf0d6569f37a73,GHA,GHA.7_1,Ghana,Upper East,,125904.61223809434,
00004f4af390e756511e,TGO,TGO.5_1,Togo,Savanes,RÃ©gion des Savanes,489737.31657502387,
00004a18528299f30e7b,GHA,GHA.6_1,Ghana,Northern,,1191661.0559531518,
0000f8925c5c9e5607e8,BFA,BFA.5_1,Burkina Faso,Centre-Ouest,,1100608.3767229195,
0000febc2c03e8095cc1,GHA,GHA.8_1,Ghana,Upper West,,194991.81269139724,
0000f1464e81665a2322,BFA,BFA.1_1,Burkina Faso,Boucle du Mouhoun,,1747268.441711089,
00006d18bde90d5e3bf7,BFA,BFA.9_1,Burkina Faso,Haut-Bassins,,986571.3403208742,
0000d59a255e4eaba06b,BFA,BFA.13_1,Burkina Faso,Sud-Ouest,,667282.5972102694,
0000dc98ea3cd42597eb,BFA,BFA.2_1,Burkina Faso,Cascades,,460160.61803918716,
0000cd6763c3938e8104,MLI,MLI.8_1,Mali,Sikasso,,3225735.9457336813,
0000354d7484d6713067,MLI,MLI.7_1,Mali,SÃ©gou,Segou,4945805.037413396,
0000a50735eb481f8af5,MLI,MLI.5_1,Mali,Koulikoro,,4438431.629522471,
0000b1b6c0305f4229d0,CIV,CIV.10_1,CÃ´te d'Ivoire,Savanes,,434641.053252912,
000066dca0376bf6dc20,MLI,MLI.1_1,Mali,Bamako,,0.0,
000098dbce621d2ac3b1,MLI,MLI.3_1,Mali,Kayes,,4353319.330709366,
00004a31ab78db81c6cb,GIN,GIN.4_1,Guinea,Kankan,,1263535.688023633,
0000e6469980eacff98f,GIN,GIN.3_1,Guinea,Faranah,,830399.8499183621,
0000c5307888e2131c81,MRT,MRT.8_1,Mauritania,Hodh el Gharbi,Hodh Occidental|Western Hodh,924201.3164500804,
00005d7bcce6b53f4b93,MRT,MRT.2_1,Mauritania,Assaba,AÃ§aba|el-`AÃ§Ã¢ba,376084.4089658876,
0000316580ec4436d09e,MRT,MRT.11_1,Mauritania,Tagant,,72973.18811069978,
0000d6a4dcd131de9ae3,MRT,MRT.3_1,Mauritania,Brakna,,317094.31539004826,
0000473da798f9bf22a0,MRT,MRT.5_1,Mauritania,Gorgol,,315571.25396774994,
0000070ae703dd871c86,SEN,SEN.9_1,Senegal,Matam,,479101.87950940104,
0000f4afb55637b944c2,MRT,MRT.13_1,Mauritania,Trarza,,302013.57794959797,
00000a97e329c2941d51,MRT,MRT.9_1,Mauritania,Inchiri,,15256.913605756154,
0000bcf234cd9889cc82,SEN,SEN.10_1,Senegal,Saint-Louis,Fleuve|VallÃ©e du Fleuve,774616.8663522566,
00008631ba6de554c318,SEN,SEN.8_1,Senegal,Louga,,636763.1564833384,
0000df7f6d5b15f9a08d,MRT,MRT.10_1,Mauritania,Nouakchott,,259.667057270396,
0000ffc9a295e5145dce,MRT,MRT.4_1,Mauritania,Dakhlet Nouadhibou,Dakhlet NouÃ¢dhibou|Baie du LÃ©vrier|LÃ©vrier Bay,6532.682075809032,
00000bff205a417f3641,SEN,SEN.13_1,Senegal,ThiÃ¨s,,158902.9582945743,
0000d4c4e2b53225c3b7,SEN,SEN.1_1,Senegal,Dakar,Cap Vert|Dacar,0.0,
00001a20b679ae705ff1,SEN,SEN.2_1,Senegal,Diourbel,,130278.55408667747,
0000c9c06988cd757bb4,SEN,SEN.3_1,Senegal,Fatick,,268120.9925124693,
00009258428b84a4bbb3,GMB,GMB.4_1,Gambia,North Bank,,89173.20110802006,
0000560729acf5d2db25,GMB,GMB.6_1,Gambia,Western,,40051.950974276835,
0000d8668f8188311ce7,GMB,GMB.1_1,Gambia,Banjul,,0.0,
0000c982ccb3ecd976f5,SEN,SEN.14_1,Senegal,Ziguinchor,,262032.43935804255,
0000ef2ad336db8398c5,GNB,GNB.5_1,Guinea-Bissau,Cacheu,,175337.44269609952,
0000a00d73b30de79350,GNB,GNB.4_1,Guinea-Bissau,Bolama,Bolama-Bijagcs,66141.1416960087,
0000a1c738441a486659,GNB,GNB.9_1,Guinea-Bissau,Tombali,,88872.55639422426,
00004486e2afb34a4d63,GNB,GNB.8_1,Guinea-Bissau,Quinara,Buba,71218.9216712388,
0000092a7173ace73203,GIN,GIN.1_1,Guinea,BokÃ©,,443042.175295247,
00008ea2bf0104e36476,GIN,GIN.5_1,Guinea,Kindia,,500732.023588983,
00005089229e88ca61b1,GNB,GNB.6_1,Guinea-Bissau,GabÃº,,293205.22345298895,
0000d29d932816658073,GNB,GNB.1_1,Guinea-Bissau,BafatÃ¡,,187627.18698155173,
0000ef286282c2244d97,GNB,GNB.7_1,Guinea-Bissau,Oio,,173577.77676618026,
00003618694a9df5c034,SEN,SEN.7_1,Senegal,Kolda,,892812.1568484503,
000015736031466a909e,SEN,SEN.12_1,Senegal,Tambacounda,SÃ©nÃ©gal Oriental,732141.3980452577,
0000b801f0cec9cc20a1,SEN,SEN.11_1,Senegal,SÃ©dhiou,,350499.49327524786,
0000602f33c867e3b9b7,GNB,GNB.3_1,Guinea-Bissau,Bissau,,0.0,
00008e0ccc9344e532ea,GNB,GNB.2_1,Guinea-Bissau,Biombo,,37361.54658769837,
0000bbc6b305f2c6909a,GMB,GMB.2_1,Gambia,Lower River,Central|South Bank,44778.36012903229,
00004159c410485e6ec8,SEN,SEN.5_1,Senegal,Kaolack,,272750.29207622574,
0000106e943de78c023c,GMB,GMB.3_1,Gambia,Maccarthy Island,Central River|Jangjangbureh|Janjanbureh|Janjangburreh,140901.48870913987,
00003e1c753980ca870d,SEN,SEN.4_1,Senegal,Kaffrine,,566688.714772288,
00006ba1e01395c37849,GMB,GMB.5_1,Gambia,Upper River,,112716.05323587751,
0000907166da06af5667,SEN,SEN.6_1,Senegal,KÃ©dougou,SÃ©nÃ©gal Oriental,272469.3724625608,
0000b2f76e1579347564,MRT,MRT.6_1,Mauritania,Guidimaka,Guidimagha|Guidimakha,315862.17128163984,
0000ab37cc2d64c1717f,GIN,GIN.6_1,Guinea,LabÃ©,,1087708.1038979685,
0000772822dfacd7dde6,GIN,GIN.7_1,Guinea,Mamou,,673065.840979382,
000006909bc1d595410e,SLE,SLE.2_1,Sierra Leone,Northern,,1193027.979223917,
000013d321e7152cce44,SLE,SLE.1_1,Sierra Leone,Eastern,,282000.1674671944,
00003a75c5ae36e696e5,GIN,GIN.2_1,Guinea,Conakry,,0.26906317589329737,
0000c91c3d31d65c6762,SLE,SLE.3_1,Sierra Leone,Southern,,728756.0214379227,
0000386c909e82a8650c,SLE,SLE.4_1,Sierra Leone,Western,,21049.08420286506,
00001e9742320052d8b8,GIN,GIN.8_1,Guinea,NzÃ©rÃ©korÃ©,,704617.695775246,
00006549045a637e2fb7,LBR,LBR.3_1,Liberia,Gbapolu,Gbarpolu,34650.457237999806,
00003ae2d4bf0b55f62e,LBR,LBR.4_1,Liberia,Grand Cape Mount,,53960.25883103457,
0000a557ff1c1c7c3b20,LBR,LBR.1_1,Liberia,Bomi,,24642.581967855025,
00009f930a0069bec042,LBR,LBR.11_1,Liberia,Montserrado,,14441.303055408247,
00002071b993cf1abaa5,LBR,LBR.9_1,Liberia,Margibi,,13631.644502681143,
0000efc0e6b1324328e1,CIV,CIV.2_1,CÃ´te d'Ivoire,Bas-Sassandra,,897697.4112160164,
0000aa958ecd3715c755,LBR,LBR.10_1,Liberia,Maryland,,43685.78493887053,
0000cd72e9ef91220391,LBR,LBR.7_1,Liberia,GrandKru,Grand Kru,65341.70296240133,
00007d6ec3b1bbe8f4d4,LBR,LBR.14_1,Liberia,River Gee,,143140.7824292868,
0000f40ba36f9387ba73,LBR,LBR.15_1,Liberia,Sinoe,,143801.2651526192,
00008b191d54f6a664e1,LBR,LBR.5_1,Liberia,GrandBassa,Grand Bassa,45628.08468921465,
0000defcf5b9a720b1a9,LBR,LBR.13_1,Liberia,River Cess,Rivercess,39117.10775672495,
00006c59a95551c057d6,LBR,LBR.6_1,Liberia,GrandGedeh,Grand Gedeh,137788.46810503438,
000063949a259c126e3a,CIV,CIV.8_1,CÃ´te d'Ivoire,Montagnes,,693928.0529653025,
0000f7ee77724941fe4b,LBR,LBR.12_1,Liberia,Nimba,,658274.4902940635,
0000c27beff12c9248fa,LBR,LBR.2_1,Liberia,Bong,,53648.29429253906,
000054bf1264cdd7cbb3,LBR,LBR.8_1,Liberia,Lofa,,75873.67411644972,
0000b8870bad030fd0ba,CIV,CIV.4_1,CÃ´te d'Ivoire,DenguÃ©lÃ©,,43598.77433512808,
0000a50fa2869366876b,CIV,CIV.12_1,CÃ´te d'Ivoire,Woroba,,318451.2817411719,
0000b9090754a59a1575,CIV,CIV.9_1,CÃ´te d'Ivoire,Sassandra-MarahouÃ©,,569966.3460150376,
0000b2e1df0c1568c2c8,CIV,CIV.11_1,CÃ´te d'Ivoire,VallÃ©e du Bandama,,184825.52334453608,
0000656b0e363a060add,CIV,CIV.6_1,CÃ´te d'Ivoire,Lacs,,296533.124339353,
0000701e3d5d38823afb,CIV,CIV.13_1,CÃ´te d'Ivoire,Yamoussoukro,,2845.3492001792965,
000092c509a76a18ea90,CIV,CIV.7_1,CÃ´te d'Ivoire,Lagunes,,343282.12228492973,
00006963ce9fa7537179,CIV,CIV.5_1,CÃ´te d'Ivoire,GÃ´h-Djiboua,,389965.30587718275,
00001d89e5cdde269603,CIV,CIV.1_1,CÃ´te d'Ivoire,Abidjan,,1002.4944108878865,
0000a66c4948401503de,CIV,CIV.3_1,CÃ´te d'Ivoire,ComoÃ©,,181935.26067917078,
000026df4ecb8fbc35c3,GHA,GHA.10_1,Ghana,Western,,372467.2844166673,
0000c35f47912db7c5b6,GHA,GHA.2_1,Ghana,Brong Ahafo,,365414.3188008139,
0000950f91de922668c8,CIV,CIV.14_1,CÃ´te d'Ivoire,Zanzan,,705740.6810218367,
00008053294388014a85,GHA,GHA.9_1,Ghana,Volta,,216972.69265715228,
00007dd09fb93783d97c,GHA,GHA.1_1,Ghana,Ashanti,,204758.69299805033,
0000cc7e8b9a4f17a1d4,GHA,GHA.4_1,Ghana,Eastern,,323214.91388588585,
0000f7f5c50752361d6c,GHA,GHA.3_1,Ghana,Central,,17412.232125300405,
00009a7340ea9f9a76f8,GHA,GHA.5_1,Ghana,Greater Accra,,127.02130440964419,
00000c7405ce08e51702,TGO,TGO.3_1,Togo,Maritime,RÃ©gion Maritime,205187.14931357992,
0000e3df791696cbba8c,BEN,BEN.8_1,Benin,Littoral,,0.0,
0000a8eddbe2b4857417,BEN,BEN.3_1,Benin,Atlantique,,85123.41138208844,
